2017-07-20 01:24:44,803.998593678,23,41
2017-07-20 01:24:48,804.163460268,-1,-1
2017-07-20 01:24:52,804.998794485,23,41
2017-07-20 01:24:56,820.002431262,23,41
2017-07-20 01:25:00,798.99954379,23,41
2017-07-20 01:25:05,799.998744156,23,41
2017-07-20 01:25:09,810.371860327,23,40
2017-07-20 01:25:13,863.995350346,-1,-1
2017-07-20 01:25:17,839.00046141,23,40
2017-07-20 01:25:21,824.003016093,23,40
2017-07-20 01:25:25,834.000644741,23,40
2017-07-20 01:25:29,833.166316838,23,40
2017-07-20 01:25:33,829.004015359,23,40
2017-07-20 01:25:37,826.0002123,23,40
2017-07-20 01:25:41,823.999033414,23,41
2017-07-20 01:25:45,825.001433706,23,41
2017-07-20 01:25:49,824.995252487,23,40
2017-07-20 01:25:53,825.004002758,23,40
2017-07-20 01:25:57,834.002829206,23,40
2017-07-20 01:26:01,803.997593238,24,43
2017-07-20 01:26:05,803.993591474,23,40
2017-07-20 01:26:09,787.999455958,24,43
2017-07-20 01:26:13,784.710854705,23,40
2017-07-20 01:26:17,766.997124493,23,40
2017-07-20 01:26:21,715.005756684,24,43
2017-07-20 01:26:25,710.000153394,23,40
2017-07-20 01:26:29,648.001994195,23,40
2017-07-20 01:26:33,649.041133034,23,40
2017-07-20 01:26:37,656.003192468,23,40
2017-07-20 01:26:41,635.998410494,24,43
2017-07-20 01:26:45,677.996468036,23,40
2017-07-20 01:26:49,727.996121564,23,40
2017-07-20 01:26:53,705.995253987,23,40
2017-07-20 01:26:57,699.844746404,-1,-1
2017-07-20 01:27:01,662.001793205,23,40
2017-07-20 01:27:05,665.000161807,23,40
2017-07-20 01:27:09,664.99412483,23,40
2017-07-20 01:27:13,692.999119892,23,40
2017-07-20 01:27:17,689.973028413,23,40
2017-07-20 01:27:21,670.996456713,23,40
2017-07-20 01:27:25,646.998679531,23,40
2017-07-20 01:27:29,710.996942067,23,40
2017-07-20 01:27:33,762.002989541,23,40
2017-07-20 01:27:37,758.36020984,23,40
2017-07-20 01:27:41,737.990988742,23,40
2017-07-20 01:27:45,698.996532065,23,40
2017-07-20 01:27:49,633.992631395,23,40
2017-07-20 01:27:53,655.00283406,22,41
2017-07-20 01:27:57,655.655358104,-1,-1
2017-07-20 01:28:01,660.003214606,23,40
2017-07-20 01:28:05,599.997637087,23,40
2017-07-20 01:28:09,615.001906902,23,40
2017-07-20 01:28:13,625.006907229,23,40
2017-07-20 01:28:17,626.881071071,23,40
2017-07-20 01:28:21,639.998611934,23,40
2017-07-20 01:28:25,625.992804551,22,41
2017-07-20 01:28:29,615.001906902,24,43
2017-07-20 01:28:33,667.999103581,22,41
2017-07-20 01:28:37,668.265667498,22,41
2017-07-20 01:28:41,669.998711234,22,41
2017-07-20 01:28:45,755.998741889,23,40
2017-07-20 01:28:49,722.001558827,23,41
2017-07-20 01:28:53,710.99574993,22,41
2017-07-20 01:28:57,710.574432326,23,40
2017-07-20 01:29:01,708.001101756,22,41
2017-07-20 01:29:05,708.001101756,22,41
2017-07-20 01:29:09,708.000257723,22,41
2017-07-20 01:29:13,707.996333208,22,41
2017-07-20 01:29:18,709.136626944,22,41
2017-07-20 01:29:22,716.001533245,22,41
2017-07-20 01:29:26,704.996564801,22,41
2017-07-20 01:29:30,711.005631547,22,41
2017-07-20 01:29:34,670.003639525,22,41
2017-07-20 01:29:38,678.825609633,23,40
2017-07-20 01:29:42,734.997044397,22,41
2017-07-20 01:29:46,800.0035127,22,41
2017-07-20 01:29:50,766.006643399,22,41
2017-07-20 01:29:54,809.994383833,-1,-1
2017-07-20 01:29:58,812.599611389,22,41
2017-07-20 01:30:02,826.001207496,22,41
2017-07-20 01:30:06,842.001869717,22,41
2017-07-20 01:30:10,885.001608468,22,41
2017-07-20 01:30:14,877.996618065,22,41
2017-07-20 01:30:18,872.588183137,22,41
2017-07-20 01:30:22,846.999893173,22,42
2017-07-20 01:30:26,752.989020313,24,43
2017-07-20 01:30:30,731.996929562,22,41
2017-07-20 01:30:34,780.00688779,22,41
2017-07-20 01:30:38,777.824145215,22,41
2017-07-20 01:30:42,765.997836859,-1,-1
2017-07-20 01:30:46,755.002295598,22,41
2017-07-20 01:30:50,745.998084745,22,41
2017-07-20 01:30:54,745.99737328,22,41
2017-07-20 01:30:58,762.003716271,22,41
2017-07-20 01:31:02,764.60160338,22,42
2017-07-20 01:31:06,779.003590064,22,41
2017-07-20 01:31:10,842.997116716,22,41
2017-07-20 01:31:14,861.006297571,22,41
2017-07-20 01:31:18,822.001179633,22,41
2017-07-20 01:31:22,823.811183925,22,41
2017-07-20 01:31:26,832.99150123,22,41
2017-07-20 01:31:30,790.998872681,22,42
2017-07-20 01:31:34,782.002520867,22,42
2017-07-20 01:31:38,722.006327375,22,41
2017-07-20 01:31:42,719.550850232,22,41
2017-07-20 01:31:46,704.99639671,22,41
2017-07-20 01:31:50,679.00063223,22,41
2017-07-20 01:31:54,719.002142104,22,41
2017-07-20 01:31:58,781.00325112,22,41
2017-07-20 01:32:02,775.262782099,22,41
2017-07-20 01:32:06,743.997373648,22,41
2017-07-20 01:32:10,704.999820531,22,41
2017-07-20 01:32:14,645.989750829,22,41
2017-07-20 01:32:18,607.993887503,-1,-1
2017-07-20 01:32:22,609.709507257,22,42
2017-07-20 01:32:26,621.997360218,22,41
2017-07-20 01:32:30,654.002632061,22,41
2017-07-20 01:32:34,665.00946404,22,41
2017-07-20 01:32:38,728.001584409,22,42
2017-07-20 01:32:42,722.070897242,22,41
2017-07-20 01:32:46,687.003874293,-1,-1
2017-07-20 01:32:50,658.999502007,22,42
2017-07-20 01:32:54,847.997752858,-1,-1
2017-07-20 01:32:58,824.961701776,22,41
2017-07-20 01:33:02,818.126544809,22,41
2017-07-20 01:33:06,782.999374635,22,41
2017-07-20 01:33:10,687.00555783,22,41
2017-07-20 01:33:14,663.005082368,-1,-1
2017-07-20 01:33:18,744.991210602,22,41
2017-07-20 01:33:22,737.180614792,-1,-1
2017-07-20 01:33:26,691.992021601,22,41
2017-07-20 01:33:31,686.999760951,22,41
2017-07-20 01:33:35,635.998410494,-1,-1
2017-07-20 01:33:39,629.007561438,22,41
2017-07-20 01:33:43,635.099477208,22,41
2017-07-20 01:33:47,676.998933094,22,41
2017-07-20 01:33:51,778.002645123,22,41
2017-07-20 01:33:55,779.9957437,22,41
2017-07-20 01:33:59,795.000442693,22,41
2017-07-20 01:34:03,790.093338358,22,41
2017-07-20 01:34:07,764.002201404,22,41
2017-07-20 01:34:11,752.993070732,22,41
2017-07-20 01:34:15,728.00260297,-1,-1
2017-07-20 01:34:19,755.00420779,22,41
2017-07-20 01:34:23,756.670563208,22,41
2017-07-20 01:34:27,765.998567398,22,41
2017-07-20 01:34:31,678.006227358,24,43
2017-07-20 01:34:35,665.996232329,22,42
2017-07-20 01:34:39,643.99591599,22,41
2017-07-20 01:34:43,643.227579049,22,43
2017-07-20 01:34:47,637.997624264,22,41
2017-07-20 01:34:51,642.000240495,24,42
2017-07-20 01:34:55,640.004601234,22,41
2017-07-20 01:34:59,642.99863903,22,41
2017-07-20 01:35:03,642.995096943,22,41
2017-07-20 01:35:07,643.265534561,22,41
2017-07-20 01:35:11,644.999660078,22,40
2017-07-20 01:35:15,644.998621726,22,40
2017-07-20 01:35:19,641.999475143,22,42
2017-07-20 01:35:23,640.999272428,22,41
2017-07-20 01:35:27,641.257662211,22,40
2017-07-20 01:35:31,643.006949642,-1,-1
2017-07-20 01:35:35,643.998841983,22,40
2017-07-20 01:35:39,644.993853172,-1,-1
2017-07-20 01:35:43,645.005043779,22,40
2017-07-20 01:35:47,644.737558809,22,40
2017-07-20 01:35:51,643.003407578,22,40
